,tractblock
1900,1404005021
1901,1611001000
1902,1602003004
1903,1404005036
1904,1404005039
1905,1101001021
1906,1502002002
1907,8317001024
1908,1510022018
1909,105032005
1910,104003015
1911,633031003
1912,608002002
1913,7107001004
1914,314004006
1915,207023014
1916,208013016
1917,1408002005
1918,402013012
1919,407002009
1920,1408002008
1921,402014000
1922,8323001066
1923,105031016
1924,633021002
1925,619024002
1926,632001003
1927,2106013005
1928,2107003016
1929,2107003024
1930,1607003007
1931,1607003016
1932,2109001035
1933,715004010
1934,811001005
1935,812012004
1936,812012005
1937,815002006
1938,3201002012
1939,102012012
1940,8320001020
1941,628001001
1942,705002000
1943,704002008
1944,603002014
1945,2214002001
1946,8371002023
1947,508001000
1948,818002049
1949,818002056
1950,8423002040
1951,7107002012
1952,2801001001
1953,8391001049
1954,8391001061
1955,705003002
1956,7104002006
1957,7104002008
1958,7104004013
1959,7103001025
1960,7103001006
1961,7103001002
1962,7102005009
1963,7107001001
1964,7105001004
1965,7106002001
1966,7106001001
1967,7108005013
1968,7108004003
1969,7108005000
1970,7108005002
1971,7107001010
1972,7102004012
1973,7108001005
1974,7108001003
1975,7107002001
1976,2412002013
1977,2414001012
1978,2414004008
1979,2424001004
1980,2423001003
1981,2423001022
1982,2422002016
1983,2421003021
1984,2420002018
1985,2416001006
1986,2416002010
1987,8423001017
1988,8423001028
1989,2420001000
1990,717002009
1991,801005004
1992,801006002
1993,2517001040
1994,2516002014
1995,2516003015
1996,801001003
1997,802023004
1998,810006000
1999,810002009
2000,818001006
2001,818002028
2002,818002033
2003,818002040
2004,818002046
2005,1104003023
2006,1003005016
2007,1003006000
2008,1003002006
2009,1002005019
2010,1001005020
2011,1301003052
2012,1301003050
2013,1303001004
2014,207022012
2015,1104001028
2016,1105012011
2017,1102002004
2018,1102002005
2019,1104002021
2020,1104002020
2021,1504013014
2022,1505013002
2023,1504014002
2024,1502004002
2025,1502004016
2026,1502004009
2027,1703004000
2028,1904021000
2029,1902002003
2030,1904021028
2031,1903003001
2032,509001018
2033,1611002013
2034,8310002002
2035,8310002015
2036,2003002001
2037,2003001011
2038,2003002015
2039,2004023009
2040,1908003010
2041,1911005003
2042,2002002014
2043,2207021011
2044,2105021011
2045,2004022009
2046,2204001014
2047,2204001015
2048,1604003022
2049,1605022016
2050,1605022014
2051,1605012002
2052,318001014
2053,319001002
2054,2207012000
2055,2206012008
2056,1508003003
2057,1508003000
2058,1508003018
2059,2004021001
2060,2204001019
2061,1005004027
2062,1005003012
2063,1005005027
2064,1706002019
2065,1707002012
2066,1707003020
2067,1201004005
2068,202003018
2069,202003022
2070,202003029
2071,202004029
2072,202004004
2073,101001000
2074,103002011
2075,103002003
2076,103001000
2077,102021009
2078,102021010
2079,107021004
2080,204002002
2081,202004042
2082,202004041
2083,202001005
2084,203021012
2085,203022002
2086,203023011
2087,107022003
2088,106004010
2089,5306002018
2090,5306003031
2091,5301002036
2092,5306002022
2093,5306002021
2094,5306001011
2095,5301001027
2096,5301001023
2097,5301001013
2098,5302001005
2099,5302005033
2100,5302005002
2101,5302005003
2102,5302004026
2103,4913002013
2104,4913002006
2105,4913002004
2106,4913002010
2107,5302002016
2108,5302004052
2109,5302005024
2110,5302004019
2111,5302004051
2112,5302004047
2113,5302004046
2114,4912002000
2115,4912002021
2116,4912003017
2117,4912001005
2118,4503003017
2119,4503002016
2120,4503003012
2121,4503001041
2122,8343001022
2123,8343001012
2124,4402013006
2125,4402011007
2126,4402013000
2127,4401012003
2128,4401014011
2129,8343001006
2130,8343001002
2131,4402011006
2132,6915003001
2133,8343002024
2134,8342001010
2135,4312001020
2136,8342003010
2137,4312001011
2138,8342002016
2139,8400002007
2140,8342004004
2141,4304003006
2142,4304004000
2143,4309002009
2144,4309002015
2145,4308001015
2146,4308002013
2147,4312001008
2148,4312001021
2149,5401022005
2150,8214022026
2151,7403001009
2152,7401004029
2153,7404004010
2154,6406003015
2155,7201002006
2156,7005011026
2157,7001002015
2158,7004011054
2159,7001001037
2160,6812004010
2161,711002006
2162,7001001000
2163,6504002006
2164,6611005013
2165,7102004000
2166,6403004025
2167,6503011004
2168,6403006029
2169,5610003020
2170,4914002027
2171,7002002001
2172,7003023002
2173,7003013017
2174,7003021001
2175,7003022008
2176,6505003026
2177,6812002004
2178,6810004015
2179,6810004009
2180,6812003021
2181,6812002001
2182,6903002014
2183,2925004015
2184,2925004013
2185,8426002023
2186,7114002029
2187,7302021009
2188,7307002032
2189,7501002006
2190,7306002055
2191,7306002009
2192,6706001012
2193,6705001001
2194,6705001020
2195,6705001021
2196,7107003000
2197,7102001000
2198,6712002009
2199,6304003017
2200,8351004005
2201,3008001024
2202,5905001039
2203,5905001003
2204,8424002047
2205,4910004022
2206,4701001003
2207,5001004025
2208,5001002001
2209,8437001023
2210,8320001018
2211,623001016
2212,603001027
2213,604002007
2214,2204002013
2215,8371001009
2216,2428001045
2217,2428001030
2218,2425002012
2219,2425001016
2220,2214003007
2221,2424001003
2222,409001003
2223,406001015
2224,502003007
2225,404025007
2226,2204001012
2227,1406024000
2228,1303003021
2229,1303001000
2230,1406022006
2231,1402001001
2232,1604003009
2233,321003002
2234,8423001044
2235,2435002003
2236,8423001082
2237,2432002025
2238,8423001079
2239,2435002008
2240,2435002021
2241,2435002020
2242,2435002019
2243,2435001034
2244,3510001006
2245,8365002004
2246,3901001003
2247,3901001011
2248,8380001000
2249,2432002020
2250,2433002022
2251,2433001007
2252,2421001003
2253,8423001086
2254,2434001000
2255,7108005016
2256,6719001030
2257,6718001020
2258,6718001019
2259,6104001018
2260,6104001015
2261,8431001028
2262,2804001039
2263,814012015
2264,203011004
2265,1301002016
2266,209022001
2267,314002001
2268,2206023004
2269,9800001102
2270,9800001101
2271,2504005001
2272,8407001003
2273,8382002058
2274,8391001047
2275,8331003002
2276,3204001023
2277,3102002004
2278,8391002048
2279,8391002005
2280,814031037
2281,8419001028
2282,817002010
2283,817002030
2284,2514003001
2285,2514003004
2286,2515003005
2287,2515004008
2288,2515002015
2289,2514002001
2290,2515004012
2291,2514004011
2292,2517001002
2293,2517001032
2294,2517001018
2295,2518005009
2296,2518001002
2297,2518005016
2298,2519001014
2299,2519001011
2300,8314002048
2301,8314002039
2302,8314002031
2303,8314002037
2304,2521021010
2305,2521021004
2306,8314002001
2307,2521023002
2308,2521023014
2309,2522011004
2310,1904011006
2311,8315001009
2312,1801004012
2313,1902001010
2314,1904011010
2315,1902002001
2316,1511004011
2317,1512001010
2318,623001009
2319,1511004015
2320,625001005
2321,622002013
2322,623001014
2323,1512001018
2324,1512003019
2325,1510012000
2326,512002010
2327,1512002003
2328,1511002009
2329,1903003000
2330,8316003013
2331,1908005007
2332,1908002001
2333,1907012014
2334,1907023008
2335,1903003014
2336,1903003016
2337,1903003005
2338,1903003009
2339,8324001002
2340,505002018
2341,406002007
2342,406002012
2343,2209021000
2344,1406022007
2345,1611002011
2346,2106013011
2347,2105011008
2348,2105022000
2349,2205001003
2350,2205001010
2351,2205001006
2352,2212002017
2353,2213003009
2354,2213003015
2355,602001000
2356,319002008
2357,601003000
2358,317003007
2359,601001000
2360,605001003
2361,604001002
2362,8308003005
2363,502003004
2364,632003009
2365,603001004
2366,105011003
2367,105013001
2368,105013009
2369,106001016
2370,202001009
2371,8312001008
2372,2227002005
2373,8306002006
2374,1704004012
2375,8391002030
2376,8391002031
2377,8391002056
2378,804001001
2379,8419002081
2380,7506002004
2381,5303002003
2382,7501002013
2383,7506004022
2384,7506004043
2385,7506002012
2386,7506004015
2387,7506004017
2388,7506004014
2389,7506003015
2390,7501003033
2391,7501003012
2392,7506004011
2393,5303004001
2394,7506004036
2395,5303003015
2396,5303003001
2397,5303004037
2398,5304002044
2399,5304002038
2400,7501003024
2401,7501004006
2402,7306002004
2403,7304003023
2404,7305002004
2405,4906001064
2406,4312001029
2407,4312001031
2408,4313013007
2409,4313013003
2410,4604001000
2411,4603021009
2412,4313011000
2413,4313022000
2414,4601001016
2415,4605005008
2416,4605001017
2417,4605001016
2418,4605002002
2419,4605004000
2420,4605004002
2421,4605004022
2422,4605003018
2423,4605002013
2424,4605003007
2425,4604002005
2426,4604004006
2427,4604003014
2428,4603024022
2429,4603011008
2430,4603012006
2431,4603011002
2432,4603013005
2433,4606001018
2434,8339001016
2435,7504003002
2436,7504003003
2437,7504003006
2438,7403005005
2439,7404001023
2440,6715003024
2441,6501001015
2442,6604003007
2443,6603023014
2444,6501002008
2445,6404002014
2446,5610005015
2447,6604002003
2448,6501001012
2449,5602003014
2450,5608004017
2451,5611005003
2452,5003001000
2453,5610003013
2454,5610006001
2455,7203002011
2456,7104006017
2457,7202001004
2458,7302011005
2459,7303001018
2460,7104004009
2461,4908002017
2462,8418002053
2463,8418002052
2464,8418001016
2465,4109003010
2466,3812002012
2467,6905001006
2468,6904003010
2469,4403002017
2470,4804007014
2471,4804007012
2472,4801002027
2473,8343003012
2474,8343003008
2475,8343006036
2476,4401013004
2477,8342003021
2478,4312002013
2479,4312002017
2480,4603021006
2481,4603021000
2482,8313001022
2483,8432002094
2484,105031001
2485,4904001032
2486,2513002012
2487,1504011007
2488,2420002002
2489,1101004002
2490,1302001004
2491,1003004020
2492,1003003016
2493,1003001020
2494,1006004020
2495,6610004019
2496,3403001012
2497,5101002024
2498,8342004014
2499,8414001004
2500,8429001001
2501,8309002014
2502,2307004006
2503,7306002030
2504,3301004069
2505,814021005
2506,3301001010
2507,5609005003
2508,7111003021
2509,6406003001
2510,6404001026
2511,6405002009
2512,7201002031
2513,6911001018
2514,7201003007
2515,7112004049
2516,7001002056
2517,7003021029
2518,7003013007
2519,6610002007
2520,6610002012
2521,7104005020
2522,6720004013
2523,5305033009
2524,7504002006
2525,7504001031
2526,7503003013
2527,7504002018
2528,8388002111
2529,8388002163
2530,8388002090
2531,8388002230
2532,6809002024
2533,8424001001
2534,2922002019
2535,2925001007
2536,7302021017
2537,7501003027
2538,6704001038
2539,6811005001
2540,6810001018
2541,7108004006
2542,7108001006
2543,7102001014
2544,6813003003
2545,6711001020
2546,6303002034
2547,6812001001
2548,6810002008
2549,7109001009
2550,8417001007
2551,3009002005
2552,3007001015
2553,3012003007
2554,3012003005
2555,6007002000
2556,4909024016
2557,4406001026
2558,7111001004
2559,7111002018
2560,7302022010
2561,7302023013
2562,7501003009
2563,7501002004
2564,7110002018
2565,7110002029
2566,7115002024
2567,5807002000
2568,5807003001
2569,5807003011
2570,8428001001
2571,8424002072
2572,5302005005
2573,5305012003
2574,4913003017
2575,4913003005
2576,6104001008
2577,6103002007
2578,6103002009
2579,6111003010
2580,6111001012
2581,6121001026
2582,6103002011
2583,8348001005
2584,1001002019
2585,1906012005
2586,1801003000
2587,8316001002
2588,1702001001
2589,1710002003
2590,1711003008
2591,1711001008
2592,1001004011
2593,1603002001
2594,8318005010
2595,1402003014
2596,1609001034
2597,8311003023
2598,1406011022
2599,1301003002
2600,8318003001
2601,1604003007
2602,1604002026
2603,1613004021
2604,1203005006
2605,1203001018
2606,2002001007
2607,2001003027
2608,1902002008
2609,1405001013
2610,1303003029
2611,1301001024
2612,1301001026
2613,1301002009
2614,1301002013
2615,1403022009
2616,8318002014
2617,1604002005
2618,407003001
2619,1605011007
2620,1408004009
2621,1605011008
2622,1605022002
2623,1607004003
2624,802022001
2625,3201002033
2626,304002000
2627,622001009
2628,317002009
2629,2107003014
2630,2108001016
2631,1607005007
2632,2107001016
2633,715004007
2634,816001001
2635,816001003
2636,817002047
2637,8391001017
2638,107011001
2639,308003010
2640,2431002016
2641,2405001005
2642,2422001007
2643,8423001026
2644,8423002010
2645,2435002029
2646,8423002056
2647,2801001029
2648,2210001002
2649,2206012016
2650,2315001008
2651,2315001003
2652,2309003011
2653,2309002013
2654,2309002007
2655,2309002018
2656,207023007
2657,207024013
2658,202003027
2659,202003011
2660,203011007
2661,403001007
2662,403001001
2663,102012024
2664,308002003
2665,813004008
2666,814011001
2667,106004008
2668,2212001018
2669,2226001017
2670,8367002025
2671,2301001001
2672,508001018
2673,5701001009
2674,8323001009
2675,711002015
2676,718002003
2677,8422001002
2678,8422001039
2679,8422001058
2680,819001011
2681,8422001070
2682,818003014
2683,8410001001
2684,3301004036
2685,628002009
2686,705001003
2687,705001001
2688,1406024005
2689,1407023005
2690,1406022014
2691,5806004008
2692,310001008
2693,5807003007
2694,5807001007
2695,5807001009
2696,5806004004
2697,6303002022
2698,6304004014
2699,6308001009
2700,6309003006
2701,8428002000
2702,5808001012
2703,5807003008
2704,5807003014
2705,8428004004
2706,6115002014
2707,6302001021
2708,8428002010
2709,8428005009
2710,6304001017
2711,6304004012
2712,6303001019
2713,6201001012
2714,6201002010
2715,5702001030
2716,5702001026
2717,5701001007
2718,5701001004
2719,5704001005
2720,5704001007
2721,8330002111
2722,3104001003
2723,8390001004
2724,3206002010
2725,8391001093
2726,3102002016
2727,3102002014
2728,3102002024
2729,3102002026
2730,3105001028
2731,8368001020
2732,1506003010
2733,1702002017
2734,1102001016
2735,1103002007
2736,506002006
2737,506002015
2738,205002008
2739,205001010
2740,308003011
2741,1708002017
2742,1001002046
2743,409001018
2744,902003006
2745,1403023007
2746,1403023003
2747,402013003
2748,407002003
2749,407003003
2750,407002007
2751,407003002
2752,404014005
2753,404023006
2754,404011007
2755,404013011
2756,404011008
2757,404011005
2758,404021007
2759,1504012001
2760,1503001001
2761,1503001011
2762,310003003
2763,310003001
2764,310002002
2765,404022000
2766,310001001
2767,309004013
2768,706002005
2769,703001016
2770,703001021
2771,704003007
2772,703001023
2773,610001014
2774,611001013
2775,604002002
2776,604002012
2777,611001016
2778,8320001013
2779,623001021
2780,624001012
2781,623001023
2782,627001003
2783,628001007
2784,628001003
2785,629001012
2786,629002008
2787,7005015009
2788,7005015016
2789,7005014024
2790,7005015012
2791,7005014039
2792,7005016031
2793,7005011034
2794,7005011016
2795,7005011015
2796,7005011018
2797,7005022003
2798,7005022008
2799,7004013040
2800,7004021030
2801,7004021024
2802,7004022029
2803,7403003000
2804,7403002013
2805,7403002016
2806,7404003003
2807,2801001026
2808,6304001014
2809,8325001008
2810,2428001039
2811,507001014
2812,703002009
2813,2503004008
2814,7003024038
2815,3802002008
2816,3802002011
2817,3807001003
2818,3815001002
2819,3814001008
2820,3814001019
2821,4005001014
2822,8346004000
2823,8346001028
2824,4005002007
2825,8438002033
2826,4605004011
2827,6009003005
2828,6009004012
2829,6813001013
2830,7504003010
2831,7504002012
2832,5202003017
2833,7205002007
2834,4909011014
2835,7114001011
2836,7114001012
2837,6718001000
2838,6720004009
2839,8424002044
2840,5802001004
2841,7112001025
2842,4201001001
2843,1007002017
2844,5501003012
2845,5502001008
2846,5501001066
2847,5501001035
2848,8348002024
2849,4302004005
2850,7306002015
2851,2227002000
2852,1609002009
2853,6911004015
2854,5103003003
2855,4603023015
2856,1203003009
2857,4314003012
2858,5401022019
2859,7307002020
2860,8388002215
2861,5304002016
2862,3301004031
2863,7207002001
2864,7306002033
2865,7302013017
2866,6607002012
2867,6714001005
2868,6608005000
2869,6609003013
2870,6609003027
2871,6503021033
2872,6502002011
2873,6502003014
2874,6203006013
2875,5001004005
2876,5001004002
2877,6705001000
2878,6813002007
2879,6912003008
2880,6305004008
2881,3018031005
2882,8435001019
2883,8435001005
2884,6103001002
2885,5905001041
2886,6103001003
2887,6110001006
2888,8347002010
2889,6904004009
2890,2922002015
2891,8424002031
2892,6713001022
2893,5702001042
2894,8305001032
2895,5701001027
2896,5804001013
2897,7305004003
2898,4906001047
2899,4906001055
2900,4906001003
2901,7305002009
2902,8421003012
2903,8421003014
2904,8312003011
2905,1203006004
2906,1203006012
