,area,city code,use internet at home,household id,household size,employment,education, hispanic,race,internet service provider,high-speed service,satellite,dial-up,other internet service,mobile data plan internet,dont need internet,cant afford internet,internet not available in area,no device for internet,no internet for other reason,internet comm with doctor,research health info online,electronic health monitoring,access health records online,would buy internet if lower price,use internet for online classes,state,county
184,16980,0,1,010716038845664,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
185,16980,0,1,010716038845664,4,6,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
186,16980,0,1,010716038845664,4,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
187,16980,1,2,635037544103351,1,5,39,1,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
188,16980,1,1,571388180500867,1,6,44,2,1,3,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
189,16980,1,1,175881070628368,4,1,46,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
190,16980,1,1,175881070628368,4,7,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
191,16980,1,1,175881070628368,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
192,16980,1,1,175881070628368,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
193,16980,4,1,787770560961601,1,1,38,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
194,16980,4,2,179051070686677,2,1,43,2,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,-1,-1,-1,-1,2,-1,17,0
195,16980,4,2,179051070686677,2,-1,-1,2,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,-1,-1,-1,-1,2,-1,17,0
196,16980,0,1,633027881109931,4,1,43,2,4,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
197,16980,0,1,633027881109931,4,7,44,2,4,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
198,16980,0,1,633027881109931,4,-1,-1,2,4,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
199,16980,1,1,687042801067107,2,1,43,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,1,17,0
200,16980,1,1,687042801067107,2,1,43,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
201,16980,1,1,713870838581701,3,1,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,1,17,0
202,16980,1,1,713870838581701,3,-1,-1,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
203,16980,1,1,713870838581701,3,1,43,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
204,16980,1,1,410708451556387,4,4,40,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
205,16980,1,1,410708451556387,4,-1,-1,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
206,16980,1,1,410708451556387,4,-1,-1,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
207,16980,1,1,410708451556387,4,-1,-1,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
208,16980,1,2,010717538845654,3,6,40,2,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,-1,-1,-1,-1,2,-1,17,0
209,16980,1,2,010717538845654,3,7,39,2,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,-1,-1,-1,-1,2,-1,17,0
210,16980,1,2,010717538845654,3,7,40,2,2,-1,-1,-1,-1,-1,-1,2,1,2,2,2,-1,-1,-1,-1,2,-1,17,0
211,16980,0,1,487045801065107,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
212,16980,0,1,487045801065107,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
213,16980,0,1,487045801065107,3,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
214,16980,0,1,157530815088788,6,1,40,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
215,16980,0,1,157530815088788,6,7,43,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
216,16980,0,1,157530815088788,6,1,40,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
217,16980,0,1,157530815088788,6,1,43,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
218,16980,0,1,157530815088788,6,-1,-1,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
219,16980,0,1,157530815088788,6,-1,-1,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
220,16980,0,1,010715648086760,5,1,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
221,16980,0,1,010715648086760,5,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,1,17,0
222,16980,0,1,010715648086760,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
223,16980,0,1,010715648086760,5,5,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
224,16980,0,1,796150937581501,8,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
225,16980,0,1,796150937581501,8,7,35,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
226,16980,0,1,796150937581501,8,7,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
227,16980,0,1,796150937581501,8,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
228,16980,0,1,796150937581501,8,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
229,16980,0,1,796150937581501,8,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
230,16980,0,1,796150937581501,8,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
231,16980,0,1,700156978710756,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
232,16980,0,1,700156978710756,4,7,43,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
233,16980,0,1,557453301336104,1,1,44,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
234,16980,1,1,191473066310735,4,1,39,1,1,1,2,2,1,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
235,16980,1,1,191473066310735,4,7,39,1,1,1,2,2,1,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
236,16980,1,1,191473066310735,4,6,34,1,1,1,2,2,1,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
237,16980,1,1,191473066310735,4,7,39,1,1,1,2,2,1,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
238,16980,1,1,139331070647156,3,1,43,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
239,16980,1,1,139331070647156,3,1,34,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
240,16980,1,1,139331070647156,3,1,34,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
241,16980,0,2,351975061910875,1,7,39,2,1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,-1,-1,-1,-1,2,-1,17,0
242,16980,0,1,175881070628368,1,1,40,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
243,16980,0,1,861178064710009,2,1,41,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
244,16980,0,1,861178064710009,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
245,16980,0,2,704067507101881,1,5,34,2,2,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
246,16980,0,1,751480780601701,1,6,35,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
247,16980,0,1,186071070750814,1,5,40,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
248,16980,0,1,155791070788311,1,1,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
249,16980,1,1,175230115097789,1,7,43,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,2,-1,2,17,0
250,16980,0,1,102620912008739,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
251,16980,0,1,102620912008739,4,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
252,16980,0,1,102620912008739,4,7,36,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
253,16980,0,1,102620912008739,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
254,16980,0,1,810003221960927,6,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
255,16980,0,1,810003221960927,6,7,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
256,16980,0,1,810003221960927,6,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
257,16980,0,1,810003221960927,6,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
258,16980,0,1,810003221960927,6,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
259,16980,0,1,014087245107181,2,5,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
260,16980,0,1,014087245107181,2,5,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
261,16980,0,1,804101738710072,1,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
262,16980,0,1,107880818076748,1,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,1,17,0
263,16980,0,1,871847180808607,1,1,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,1,17,0
264,16980,0,1,410002171197837,1,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
265,16980,0,2,103930514009756,1,6,38,1,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
266,16980,0,1,010710693612045,4,7,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
267,16980,0,1,010710693612045,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
268,16980,0,1,010710693612045,4,1,37,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
269,16980,0,1,010710693612045,4,7,35,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
270,16980,0,1,905101236710406,2,1,46,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,1,1,-1,1,17,0
271,16980,0,1,905101236710406,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,17,0
272,16980,0,1,103610912005764,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,1,17,0
273,16980,0,1,103610912005764,4,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
274,16980,0,1,103610912005764,4,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
275,16980,0,1,103610912005764,4,7,38,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
276,16980,2,1,010710732663319,3,1,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
277,16980,2,1,010710732663319,3,7,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
278,16980,2,1,371663130701902,1,1,45,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,2,17,0
279,16980,0,1,135221070041283,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
280,16980,0,1,135221070041283,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
281,16980,0,1,135221070041283,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
282,16980,0,1,135221070041283,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
283,16980,0,1,729920028231001,2,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
284,16980,0,1,729920028231001,2,1,43,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
285,16980,0,1,910004631011657,2,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
286,16980,0,1,910004631011657,2,5,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
287,16980,0,1,621670008110015,3,1,44,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
288,16980,0,1,621670008110015,3,7,36,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
289,16980,0,1,621670008110015,3,5,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
290,16980,0,1,703107946710415,1,1,43,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
291,16980,0,1,101874008210565,2,1,43,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
292,16980,0,1,101874008210565,2,2,43,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
293,16980,0,1,817585401600102,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
294,16980,0,1,817585401600102,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
295,16980,0,1,817585401600102,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
296,16980,0,1,766670582041001,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
297,16980,0,1,766670582041001,2,1,43,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
298,16980,3,1,610001201122987,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,17,0
299,16980,3,1,610001201122987,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,1,1,-1,1,17,0
300,16980,3,1,610001201122987,3,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,17,0
301,16980,0,1,511477003210412,2,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
302,16980,0,1,511477003210412,2,6,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
303,16980,0,1,171121070044523,1,5,39,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,2,2,2,-1,2,17,0
304,16980,0,1,457432701110102,2,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
305,16980,0,1,457432701110102,2,1,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
306,16980,0,1,108220910026711,7,1,40,2,10,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
307,16980,0,1,108220910026711,7,4,37,2,10,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
308,16980,0,1,108220910026711,7,-1,-1,2,10,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
309,16980,0,1,108220910026711,7,1,40,1,10,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
310,16980,0,1,108220910026711,7,-1,-1,1,10,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
311,16980,0,2,071212190201608,3,1,40,2,2,-1,-1,-1,-1,-1,1,2,1,2,2,2,1,1,2,1,2,1,17,0
312,16980,0,2,071212190201608,3,1,43,2,2,-1,-1,-1,-1,-1,1,2,1,2,2,2,1,1,2,1,2,-1,17,0
313,16980,0,2,071212190201608,3,1,40,2,2,-1,-1,-1,-1,-1,1,2,1,2,2,2,1,1,2,1,2,-1,17,0
314,16980,0,1,610001201122987,4,1,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
315,16980,0,1,610001201122987,4,1,43,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
316,16980,0,1,610001201122987,4,-1,-1,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
317,16980,0,1,547365901320102,5,1,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,97
318,16980,0,1,547365901320102,5,1,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,97
319,16980,0,1,547365901320102,5,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,97
320,16980,0,1,547365901320102,5,7,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,97
321,16980,0,1,547365901320102,5,7,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,97
322,16980,0,1,036027532105941,2,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,97
323,16980,0,1,036027532105941,2,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,97
324,16980,0,1,117566101570105,3,-1,41,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,2,-1,-1,17,97
325,16980,0,1,117566101570105,3,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,2,-1,2,17,97
326,16980,0,1,117566101570105,3,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,2,-1,-1,17,97
327,16980,0,1,056077155106111,4,4,40,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,97
328,16980,0,1,056077155106111,4,7,36,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,97
329,16980,0,1,056077155106111,4,7,35,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,97
330,16980,0,1,056077155106111,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,97
331,16980,0,1,410000031251677,2,1,44,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,97
332,16980,0,1,410000031251677,2,1,45,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,97
333,16980,0,1,175171070089855,1,5,39,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,97
334,16980,0,1,603104296710723,1,1,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,97
335,16980,0,1,056007809106571,2,5,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,97
336,16980,0,1,056007809106571,2,5,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,97
337,16980,0,1,010710757985711,2,1,43,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,1,17,97
338,16980,0,1,010710757985711,2,1,43,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,97
339,16980,0,1,501108577710179,1,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,97
340,16980,0,1,107780515071791,4,4,39,2,2,5,2,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,97
341,16980,0,1,107780515071791,4,1,40,2,2,5,2,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,97
342,16980,0,1,107780515071791,4,-1,-1,2,2,5,2,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,97
343,16980,0,2,010710332395359,3,1,39,1,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,1,-1,17,111
344,16980,0,2,010710332395359,3,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,1,-1,17,111
345,16980,0,2,309109523710533,2,5,39,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,111
346,16980,0,2,309109523710533,2,5,39,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,111
347,16980,0,1,089067997103501,2,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,2,-1,2,17,111
348,16980,0,1,089067997103501,2,1,40,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,17,111
349,16980,0,1,109310614028740,1,5,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,111
350,16980,0,1,101320016031721,2,5,43,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,111
351,16980,0,1,101320016031721,2,5,44,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,111
352,16980,0,2,671223100301101,1,5,40,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,111
353,16980,0,2,078057236103051,2,5,39,2,1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,-1,-1,-1,-1,2,-1,17,111
354,16980,0,2,078057236103051,2,6,39,2,1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,-1,-1,-1,-1,2,-1,17,111
355,16980,0,1,309109523710533,2,5,34,1,3,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,2,17,111
356,16980,0,1,309109523710533,2,5,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,111
357,14010,0,1,170441070003248,3,1,39,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
358,14010,0,1,170441070003248,3,1,37,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
359,14010,0,1,170441070003248,3,-1,-1,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
360,14010,0,1,048007034104721,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
361,14010,0,1,048007034104721,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
362,41180,0,1,100290010042781,3,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,119
363,41180,0,1,100290010042781,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,119
364,41180,0,1,100290010042781,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,119
365,41180,0,1,172581070042525,2,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,119
366,41180,0,1,172581070042525,2,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,119
367,41180,0,1,457252701520108,2,5,41,2,1,1,2,1,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,119
368,41180,0,1,457252701520108,2,5,41,2,1,1,2,1,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,119
369,41180,0,1,271505130206608,4,1,42,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,119
370,41180,0,1,271505130206608,4,-1,-1,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,119
371,41180,0,1,271505130206608,4,-1,-1,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,119
372,41180,0,1,010710238052566,2,7,40,2,2,1,2,1,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,119
373,41180,0,1,010710238052566,2,7,35,2,2,1,2,1,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,119
374,41180,0,1,306105282710650,1,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,119
375,44100,0,1,102150813040711,4,1,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
376,44100,0,1,102150813040711,4,1,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
377,44100,0,1,010001531904827,6,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
378,44100,0,1,010001531904827,6,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
379,44100,0,1,010001531904827,6,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
380,44100,0,1,010001531904827,6,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
